3058	DIAGN CYTOPATHOL	Diagnostic Cytopathology	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0339
3059	DIAGN INTERV RADIOL	Diagnostic and Interventional Radiology	http://www.dirjournal.org/
3060	DIAGN MICROBIOL INFECT DIS	Diagnostic Microbiology and Infectious Disease	http://www.elsevier.com/wps/find/journaldescription.cws_home/505759/description#description
3061	DIAGN MOL PATHOL	Diagnostic Molecular Pathology	http://journals.lww.com/molecularpathology/pages/default.aspx
3062	DIAGN PATHOL	Diagnostic Pathology	http://www.diagnosticpathology.org
3063	DIALYSIS TRANSPLANT	Dialysis & Transplantation	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-6920
3064	DIG ENDOSC	Digestive Endoscopy	http://www.wiley.com/bw/journal.asp?ref=0915-5635
3065	DIG LIVER DIS	Digestive and Liver Disease	http://www.elsevier.com/wps/find/journaldescription.cws_home/623449/description#description
3066	DIGEST DIS	Digestive Diseases	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1751-2980
3067	DIGEST DIS SCI	Digestive Diseases and Sciences	http://www.springer.com/medicine/internal/journal/10620
3068	DIGEST SURG	Digestive Surgery	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=223996
3069		Digestion	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=223838
3070	DIS COLON RECTUM	Diseases of The Colon & Rectum	http://www.springer.com/medicine/surgery/journal/10350
3071	DIS ESOPHAGUS	Diseases of The Esophagus	http://www.wiley.com/bw/journal.asp?ref=1120-8694
3072	DIS MANAG	Disease Management	http://www.liebertpub.com/products/product.aspx?pid=301
3073	DIS MANAG HEALTH OUTCOMES	Disease Management & Health Outcomes	http://adisonline.com/diseasemanagement/Pages/default.aspx
3074	DISEASE MARKER	Disease Markers	http://www.iospress.nl/html/02780240.php
3075	DIVING HYPERB MED	Diving and Hyperbaric Medicine	http://www.dhmjournal.com/
3076	DM-DIS MON	Dm Disease-a-month	http://www.diseaseamonth.com/
3077	DOC OPHTHALMOL	Documenta Ophthalmologica	http://www.springer.com/medicine/ophthalmology/journal/10633
3078	DOULEUR ANALG	Douleur Et Analgesie	http://www.springer.com/medicine/journal/11724
3079		Drug Safety	http://www.ovid.com/site/catalog/Journal/307.jsp
3080	DRUGS TODAY	Drugs of Today	http://journals.prous.com/journals/servlet/xmlxsl/pk_journals.xml_instauthors_pr?p_JournalID=4
3081	DTSCH ARZTEBL INT	Deutsches Arzteblatt International	http://www.aerzteblatt.de/int/
3082		Dysphagia	http://www.springer.com/medicine/otorhinolaryngology/journal/455
3083	EAR HEARING	Ear and Hearing	http://journals.lww.com/ear-hearing/pages/default.aspx
3084	EARLY HUM DEV	Early Human Development	http://www.elsevier.com/wps/find/journaldescription.cws_home/505956/description#description
3085	EAST AFR MED J	East African Medical Journal	http://www.ajol.info/index.php/eamj
3086	EAT WEIGHT DISORD-STUD ANOREX	Eating and Weight Disorders-studies on Anorexia Bulimia and Obesity	http://gulib.georgetown.edu/newjour/e/msg02954.html
3087	ECHOCARDIOGR-J CARDIOVASC ULT	Echocardiography-a Journal of Cardiovascular Ultrasound and Allied Techniques	http://www.wiley.com/bw/journal.asp?ref=0742-2822
3088	EJC SUPPL	Ejc Supplements	http://www.elsevier.com/wps/find/journaldescription.cws_home/672725/description#description
3089	EKLEM HAST CERRAHISI	Eklem Hastaliklari Ve Cerrahisi-joint Diseases and Related Surgery	http://www.tevak.org/?page=journal
3090	EMBO MOL MED	Embo Molecular Medicine	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1757-4684
3091	EMERG INFECT DIS	Emerging Infectious Diseases	http://www.cdc.gov/ncidod/EID/index.htm
3092	EMERG MED AUSTRALAS	Emergency Medicine Australasia	http://www.blackwellpublishing.com/journal.asp?ref=1742-6731
3093	EMERG MED CLIN N AM	Emergency Medicine Clinics of North America	http://www.emed.theclinics.com/
3094	EMERG MED J	Emergency Medicine Journal	http://emj.bmj.com/
3095	EMERGEN MED	Emergency Medicine	http://www.emedmag.com/
3096	ENDOCR PRACT	Endocrine Practice	https://www.aace.com/publications/endocrine-practice
3097	ENDOCR-RELATED CANCER	Endocrine-related Cancer	http://erc.endocrinology-journals.org/
3098	ENDOD DENT TRAUMATOL	Endodontics & Dental Traumatology	http://www.wiley.com/bw/journal.asp?ref=1600-4469
3099	ENDOKRYNOL POL	Endokrynologia Polska	http://www.ptendo.org.pl/ep.htm
3100		Endoscopy	http://www.esge.com/endoscopy-journal.html
3101	INT J SPORT MED	International Journal of Sports Medicine	http://www.thieme.com/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=959&category_id=90&option=com_virtuemart&Itemid=53
3102		Endoskopie Heute	http://www.researchgate.net/journal/0933-811X_Endoskopie_heute
3103	ENDOTHELIUM	Endothelium-journal of Endothelial Cell Research	http://www.scimagojr.com/journalsearch.php?q=14632&tip=sid
3104	ENFERM EMERG	Enfermedades Emergentes	http://www.medsciediting.com/sci/journal.asp?id=dae7101371a
3105	ENT-EAR NOSE THROAT J	Ent-ear Nose & Throat Journal	http://www.entjournal.com/Me2/Default.asp
3106	EPIDEMIOL INFECT	Epidemiology and Infection	http://journals.cambridge.org/action/displayJournal?jid=HYG
3107	EPIDEMIOL PREV	Epidemiologia & Prevenzione	http://www.researchgate.net/journal/1120-9763_Epidemiologia_e_prevenzione
3108	EPIDEMIOLOGIC REV	Epidemiologic Reviews	http://epirev.oxfordjournals.org/
3109		Epidemiology	http://journals.lww.com/epidem/pages/default.aspx
3110		Epilepsies	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1528-1167
3111	EPILEPSY BEHAV	Epilepsy & Behavior	http://www.elsevier.com/wps/find/journaldescription.cws_home/622822/description#description
3112	EPILEPTIC DISORD	Epileptic Disorders	http://www.epilepticdisorders.com/en/index.phtml
3113	ETHIOPIAN MED J	Ethiopian Medical Journal	http://www.researchgate.net/journal/0014-1755_Ethiopian_medical_journal
3114	ETHN DIS	Ethnicity & Disease	http://www.ishib.org/ed_index.asp
3115	EUR ARCH OTO-RHINO-LARYNGOL	European Archives of Oto-rhino-laryngology	http://www.springer.com/medicine/otorhinolaryngology/journal/405
3116	EUR ARCH PSYCHIAT CLIN NEUROS	European Archives of Psychiatry and Clinical Neuroscience	http://www.springer.com/medicine/psychiatry/journal/406
3117	EUR HEART J	European Heart Journal	http://eurheartj.oxfordjournals.org/
3118	EUR HEART J SUPPL	European Heart Journal Supplements	http://eurheartjsupp.oxfordjournals.org/
3119	EUR J AGEING	European Journal of Ageing	http://www.springer.com/social+sciences/population+studies/journal/10433
3120	EUR J ANAESTH	European Journal of Anaesthesiology	http://journals.lww.com/ejanaesthesiology/pages/default.aspx
3121	EUR J APPL PHYSIOL	European Journal of Applied Physiology	http://www.springer.com/biomed/human+physiology/journal/421
3122	GRAEF ARCH CLIN EXP OPHTHAL	Graefes Archive for Clinical and Experimental Ophthalmology	http://www.springer.com/medicine/ophthalmology/journal/417
3123	EUR J CANCER	European Journal of Cancer	http://www.ejcancer.info/
3124	EUR J CANCER CARE	European Journal of Cancer Care	http://www.wiley.com/bw/journal.asp?ref=0961-5423
3125	EUR J CANCER PREV	European Journal of Cancer Prevention	http://journals.lww.com/eurjcancerprev/pages/default.aspx
3126	EUR J CARDIO-THORAC SURG	European Journal of Cardio-thoracic Surgery	http://ejcts.ctsnetjournals.org/
3127	EUR J CARDIOVASC PREV REHABIL	European Journal of Cardiovascular Prevention & Rehabilitation	http://cpr.sagepub.com/
3128	EUR J CLIN INVEST	European Journal of Clinical Investigation	http://www.blackwellpublishing.com/journal.asp?ref=0014-2972
3129	EUR J CLIN NUTR	European Journal of Clinical Nutrition	http://www.nature.com/ejcn/index.html
3130	EUR J CLIN PHARMACOL	European Journal of Clinical Pharmacology	http://www.springer.com/biomed/pharmaceutical+science/journal/228
3131	EUR J CONTRACEPT REPROD H C	European Journal of Contraception and Reproductive Health Care	http://informahealthcare.com/ejc
3132	EUR J DENT EDUC	European Journal of Dental Education	http://www.wiley.com/bw/journal.asp?ref=1396-5883
3133	EUR J DERMATOL	European Journal of Dermatology	http://www.jle.com/en/revues/medecine/ejd/sommaire.phtml
3134	EUR J ECHOCARDIOGR	European Journal of Echocardiography	http://ejechocard.oxfordjournals.org/
3135	EUR J EMERG MED	European Journal of Emergency Medicine	http://journals.lww.com/euro-emergencymed/pages/default.aspx
3136	EUR J EPIDEMIOL	European Journal of Epidemiology	http://www.springer.com/public+health/journal/10654
3137	EUR J GASTROENTEROL HEPATOL	European Journal of Gastroenterology & Hepatology	http://journals.lww.com/eurojgh/pages/default.aspx
3138	EUR J GYNAECOL ONCOL	European Journal of Gynaecological Oncology	http://www.researchgate.net/journal/0392-2936_European_journal_of_gynaecological_oncology
3139	EUR J HAEMATOL	European Journal of Haematology	http://www.wiley.com/bw/journal.asp?ref=0902-4441
3140	EUR J HEART FAIL	European Journal of Heart Failure	http://eurjhf.oxfordjournals.org/
3141	EUR J HISTOCHEM	European Journal of Histochemistry	http://www.ejh.it/index.php/ejh
3142	EUR J INTERN MED	European Journal of Internal Medicine	http://www.sciencedirect.com/ejinme
3143	EUR J MED RES	European Journal of Medical Research	http://www.holzapfel-verlag.de/
3144	EUR J NEUROLOGY	European Journal of Neurology	http://www.blackwellpublishing.com/journal.asp?ref=1351-5101
3145	EUR J NUCL MED	European Journal of Nuclear Medicine	http://www.springerlink.com/content/100414/
3146	EUR J NUCL MED MOL IMAGING	European Journal of Nuclear Medicine and Molecular Imaging	http://www.springer.com/medicine/nuclear+medicine/journal/259?detailsPage=editorialBoard
3147	EUR J PEDIAT	European Journal of Pediatrics	http://www.springer.com/medicine/pediatrics/journal/431
3148	EUR J NUTR	European Journal of Nutrition	http://www.springerlink.com/content/103683/
3149	EUR J OBSTET GYN REPROD BIOL	European Journal of Obstetrics & Gynecology and Reproductive Biology	http://www.elsevier.com/wps/find/journaldescription.cws_home/505961/description
3150	EUR J OPHTHALMOL	European Journal of Ophthalmology	http://www.eur-j-ophthalmol.com/public/ejo/default.aspx
3151	EUR J ORAL SCI	European Journal of Oral Sciences	http://www.wiley.com/bw/journal.asp?ref=0909-8836
3152	EUR J ORTHODONT	European Journal of Orthodontics	http://www.wiley.com/bw/journal.asp?ref=0909-8836
3153	EUR J ORTHOP SURG TRAUMATOL	European Journal of Orthopaedic Surgery and Traumatology	http://www.springer.com/medicine/orthopedics/journal/590
3154	EUR J PAEDIATR DENT	European Journal of Paediatric Dentistry	http://www.ejpd.eu/
3155	EUR J PEDIATR SURG	European Journal of Pediatric Surgery	http://www.scimagojr.com/journalsearch.php?q=21114&tip=sid
3156	EUR J PHYS REHABIL MED	European Journal of Physical and Rehabilitation Medicine	http://www.ejprm.org/
3157	EUR J PLAST SURG	European Journal of Plastic Surgery	http://www.springer.com/medicine/surgery/journal/238
3158	EUR J RADIOL	European Journal of Radiology	http://www.elsevier.com/wps/find/journaldescription.cws_home/506039/description#description
3159	EUR J SPORT SCI	European Journal of Sport Science	http://www.tandf.co.uk/journals/titles/17461391.asp
3160	EUR J SPORT TRAUMATOL RELAT R	European Journal of Sports Traumatology and Related Research	http://www.periodicals.com/html/ihp_e.html?ee55389
3161	EUR J SURG	European Journal of Surgery	http://onlinelibrary.wiley.com/journal/10.1080/(ISSN)1741-9271
3162	EUR J TRAUMA EMERG SURG	European Journal of Trauma and Emergency Surgery	http://www.springer.com/medicine/journal/68
3163	EUR J VASC ENDOVASC SURG	European Journal of Vascular and Endovascular Surgery	http://www.elsevier.com/wps/find/journaldescription.cws_home/623034/description#description
3164	EUR RESP J	European Respiratory Journal	http://erj.ersjournals.com/
3165	EUR REV AGING PHYS ACT	European Review of Aging and Physical Activity	http://www.springerlink.com/content/120068/
3166	EUR SPINE J	European Spine Journal	http://www.springer.com/medicine/orthopedics/journal/586
3167	EUR SURG	European Surgery-acta Chirurgica Austriaca	http://www.springer.com/medicine/surgery/journal/10353
3168	EUR SURG RES	European Surgical Research	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=223841
3169	EUR UROL	European Urology	http://www.europeanurology.com/
3170	EUR UROL SUPPL	European Urology Supplements	http://www.elsevier.com/wps/find/journaldescription.cws_home/669067/description#description
3171		Europace	http://europace.oxfordjournals.org/
3172	EUROPEAN RADIOL	European Radiology	http://www.springer.com/medicine/radiology/journal/330
3173		Eurosurveillance	http://www.eurosurveillance.org/
3174	EVID-BASED COMPLEMENT ALTERN	Evidence-based Complementary and Alternative Medicine	http://www.hindawi.com/journals/ecam/
3175	EXERC SPORT SCI REV	Exercise and Sport Sciences Reviews	http://journals.lww.com/acsm-essr/pages/default.aspx
3176	EXERC STAND MALPRACT REPORT	Exercise Standards and Malpractice Reporter	http://www.prcpublishingcorp.com/catalog/reporter/0891-0278.asp
3177	EXP BIOL MED	Experimental Biology and Medicine	http://ebm.rsmjournals.com/
3178	EXP CLIN TRANSPLANT	Experimental and Clinical Transplantation	http://www.ectrx.org/
3179	EXP DERMATOL	Experimental Dermatology	http://www.wiley.com/bw/journal.asp?ref=0906-6705
3180	EXP DIABESITY RES	Experimental Diabesity Research	http://gulib.georgetown.edu/newjour/e/msg03079.html
3181	EXP DIABETES RES	Experimental Diabetes Research	http://www.hindawi.com/journals/edr/
3182	EXP EYE RES	Experimental Eye Research	http://www.elsevier.com/wps/find/journaldescription.cws_home/622827/description#description
3183	EXP GERONTOL	Experimental Gerontology	http://www.elsevier.com/wps/find/journaldescription.cws_home/525468/description#description
3184	EXP HEMATOL	Experimental Hematology	http://www.exphem.org/
3185	EXP LUNG RES	Experimental Lung Research	http://informahealthcare.com/loi/elu
3186	EXP MOL PATHOL	Experimental and Molecular Pathology	http://www.elsevier.com/wps/find/journaldescription.cws_home/622825/authorinstructions
3187	EXP NEPHROL	Experimental Nephrology	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224163&ContentOnly=false
3188	EXP ONCOL	Experimental Oncology	http://www.exp-oncology.com.ua/en/requirement.html
3189	EXPERT OPIN BIOL THER	Expert Opinion on Biological Therapy	http://informahealthcare.com/loi/ebt
3190	EXPERT OPIN DRUG SAF	Expert Opinion on Drug Safety	http://informahealthcare.com/loi/eds
3191	EXPERT OPIN PHARMACOTHER	Expert Opinion on Pharmacotherapy	http://informahealthcare.com/eop
3192	EXPERT REV ANTICANCER THER	Expert Review of Anticancer Therapy	http://www.expert-reviews.com/loi/era
3193	EXPERT REV MED DEVICES	Expert Review of Medical Devices	http://www.expert-reviews.com/loi/erd
3194	EXPERT REV MOL DIAGN	Expert Review of Molecular Diagnostics	http://www.expert-reviews.com/loi/erm
3195	EXPERT REV MOL MED	Expert Reviews in Molecular Medicine	http://journals.cambridge.org/action/displayJournal?jid=ERM
3196	EXPLORE	Explore-the Journal of Science and Healing	http://www.explorejournal.com/
3197		Eye	http://www.nature.com/eye/index.html
3198	EYE CONTACT LENS-SCI CLIN PRA	Eye & Contact Lens-science and Clinical Practice	http://journals.lww.com/claojournal/pages/default.aspx
3199	FACIAL PLAST SURG	Facial Plastic Surgery	http://www.thieme.com/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=911&category_id=90&option=com_virtuemart&Itemid=53
3200	FAM CANCER	Familial Cancer	http://www.springer.com/biomed/cancer/journal/10689
3201	FAM MED	Family Medicine	http://www.stfm.org/fmhub/
3202	FAM PRACT	Family Practice	http://fampra.oxfordjournals.org/
3203	FERT STERIL	Fertility and Sterility	http://www.fertstert.org/
3204	FETAL DIAGN THER	Fetal Diagnosis and Therapy	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224239
3205	FETAL PEDIATR PATHOL	Fetal and Pediatric Pathology	http://informahealthcare.com/pdp
3206	FEUILL RADIOL	Feuillets De Radiologie	http://www.acclaimsubscriptions.com/international/magazines/feuillets-de-radiologie.php
3207	FIBRINOLYSIS PROTEOLYSIS	Fibrinolysis & Proteolysis	http://www.sciencedirect.com/science/journal/02689499
3208	FOCUS AUTISM DEV DISABIL	Focus on Autism and Other Developmental Disabilities	http://foa.sagepub.com/
3209	FOOT ANKLE INT	Foot & Ankle International	http://www.datatrace.com/medical/FAI_body.htm
3210	FORENSIC SCI INT	Forensic Science International	http://fsijournal.org/
3211	FORENSIC SCI MED PATHOL	Forensic Science Medicine and Pathology	http://www.springer.com/medicine/pathology/journal/12024
3212		Formulary	http://formularyjournal.modernmedicine.com/
3213	FORSCH KOMPLEMENTMED	Forschende Komplementarmedizin	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224242
3214	FORSCH KOMPLEMENTMED KLASS NA	Forschende Komplementarmedizin Und Klassische Naturheilkunde	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=ShowEachType&ProduktNr=231623
3215	FORTSCHR NEUROL PSYCHIAT	Fortschritte Der Neurologie Psychiatrie	https://www.thieme-connect.de/ejournals/toc/fdn
3216	FRONT RADIAT THER ONCOL	Frontiers of Radiation Therapy and Oncology	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=ShowEachType&ProduktNr=223904
3217	FUTURE ONCOL	Future Oncology	http://www.futuremedicine.com/loi/fon
3218	GAC MED MEX	Gaceta Medica De Mexico	http://new.medigraphic.com/cgi-bin/publicacionesI.cgi?IDREVISTA=16
3219	GAIT POSTURE	Gait & Posture	http://www.elsevier.com/wps/find/journaldescription.cws_home/525442/description
3220		Gastric Cancer	http://www.springer.com/medicine/oncology/journal/10120
3221	GASTROEN CLIN BIOL	Gastroenterologie Clinique Et Biologique	http://www.elsevier.com/wps/find/journaldescription.cws_home/709552/description#description
3222	GASTROENTEROL CLIN N AMER	Gastroenterology Clinics of North America	http://www.gastro.theclinics.com/
3223		Gastroenterology	http://www.gastrojournal.org/
3224	GASTROINTEST ENDOSCOP	Gastrointestinal Endoscopy	http://www.giejournal.org/
3225	GEBURTSH FRAUENHEILK	Geburtshilfe Und Frauenheilkunde	http://www.researchgate.net/journal/0016-5751_Geburtshilfe_und_Frauenheilkunde
3226		Gefasschirurgie	http://gulib.georgetown.edu/newjour/g/msg02348.html
3227	GEMATOL TRANSFUZIOL	Gematologiya I Transfuziologiya	http://www.scimagojr.com/journalsearch.php?q=25950&tip=sid
3228	GEN HOSP PSYCHIAT	General Hospital Psychiatry	http://www.elsevier.com/wps/find/journaldescription.cws_home/505761/description#description
3229	GENE CHROMOSOME CANCER	Genes Chromosomes & Cancer	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2264
3230	GENET COUNSEL	Genetic Counseling	http://www.kumc.edu/gec/prof/gc.html
3231	GENET MED	Genetics in Medicine	http://journals.lww.com/geneticsinmedicine/pages/default.aspx
3232		Geospatial Health	http://www.geospatialhealth.unina.it/
3233	GERIATR GERONTOL INT	Geriatrics & Gerontology International	http://www.wiley.com/bw/journal.asp?ref=1444-1586
3234		Geriatrics	http://www.modernmedicine.com/modernmedicine/Geriatrics/home/40131
3235		Gerodontology	http://www.wiley.com/bw/journal.asp?ref=0734-0664
3236		Gerontologist	http://gerontologist.oxfordjournals.org/
3237		Gerontology	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224091
3238		Gineco Ro	http://gineco.pulsmedia.ro/index.php/gineco
3239	GINECOL OBSTET CLIN	Ginecologia Y Obstetricia Clinica	http://dialnet.unirioja.es/servlet/revista?codigo=6694
3240	GINEKOL POL	Ginekologia Polska	http://www.ginekolpol.com/abstracted.php?level=4&id_issue=852831&dz=s6
3241	GROWTH DEVELOP AGING	Growth Development and Aging	http://vnweb.hwwilsonweb.com/hww/Journals/getIssues.jhtml?sid=HWW:OMNIS&id=03070
3242		Gut	http://gut.bmj.com/
3243	GUT LIVER	Gut and Liver	http://www.gutnliver.org/
3244	GYNAECOL ENDOSC	Gynaecological Endoscopy	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2508
3245	GYNAKOL GEBURTSHILFL RUNDSCH	Gynakologisch-geburtshilfliche Rundschau	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224165
3246		Gynakologe	http://www.safetylit.org/week/journalpage.php?jid=10423
3247	GYNECOL ENDOCRINOL	Gynecological Endocrinology	http://informahealthcare.com/loi/gye
3248	GYNECOL OBSTET FERTIL	Gynecologie Obstetrique & Fertilite	http://www.elsevier.com/wps/find/journaldescription.cws_home/621383/description#description
3249	GYNECOL OBSTET INVEST	Gynecologic and Obstetric Investigation	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=223845
3250	GYNECOL ONCOL	Gynecologic Oncology	http://www.elsevier.com/wps/find/journaldescription.cws_home/622840/description#description
3251		Haematologia	http://www.haematologica.org/
3252		Haemophilia	http://www.wiley.com/bw/journal.asp?ref=1351-8216
3253		Haemostasis	http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=227075
3254		Hamostaseologie	http://www.schattauer.de/index.php?id=72&L=1
3255	HAND CLIN	Hand Clinics	http://www.hand.theclinics.com/
3256	HANDCHIR MIKROCHIR PLAST CHIR	Handchirurgie Mikrochirurgie Plastische Chirurgie	http://www.unboundmedicine.com/medline/ebm/journal/Handchirurgie,_Mikrochirurgie,_plastische_Chirurgie
3257	HARVEY LECT	Harvey Lectures	http://www.worldcat.org/title/harvey-lectures/oclc/1751852
3258		Hautarzt	http://www.docguide.com/journals/hautarzt?tsid=5
3259	HEAD NECK-J SCI SPEC HEAD NEC	Head and Neck-journal for The Sciences and Specialties of The Head and Neck	http://as.wiley.com/WileyCDA/WileyTitle/productCd-HED.html
3260		Headache	http://www.headachejournal.org/view/0/index.html
3261	HEALTH PHYS	Health Physics	http://journals.lww.com/health-physics/pages/default.aspx
3262	HEALTH PLACE	Health & Place	http://www.elsevier.com/wps/find/journaldescription.cws_home/30519/description#description
3263	HEALTH QUAL LIFE OUTCOMES	Health and Quality of Life Outcomes	http://www.hqlo.com
3264	HEALTH TECHNOL ASSESS	Health Technology Assessment	http://www.hta.ac.uk/project/htapubs.asp
3265		Healthmed	http://www.healthmedjournal.com/
3266	HEAR RES	Hearing Research	http://www.elsevier.com/wps/find/journaldescription.cws_home/506060/description#description
3267		Heart	http://heart.bmj.com/
3268	HEART FAIL REV	Heart Failure Reviews	http://www.springer.com/medicine/cardiology/journal/10741
3269	HEART LUNG	Heart & Lung	http://www.elsevier.com/wps/find/journaldescription.cws_home/623089/description#description
3270	HEART LUNG CIRC	Heart Lung and Circulation	http://www.heartlungcirc.org/
3271		Heart Rhythm	http://www.heartrhythmjournal.com/
3272	HEART SURG FORUM	Heart Surgery Forum	http://www.hsforum.com/
3273	HEART VESSELS	Heart and Vessels	http://www.heartrhythmjournal.com/
3274		Helicobacter	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1523-5378
3275	HELL J CARDIOL	Hellenic Journal of Cardiology	http://hellenicjcardiol.com/
3276	HELL J NUCL MED	Hellenic Journal of Nuclear Medicine	http://nuclmed.web.auth.gr/magazine/eng/index.html
3277	HEMATOL CELL THER	Hematology and Cell Therapy	http://www.springerlink.com/content/100114/
3278	HEMATOL J	Hematology Journal	http://www.jhoonline.org/
3279	HEMATOL ONCOL	Hematological Oncology	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1069
3280	HEMATOL ONCOL CLIN N AMER	Hematology-oncology Clinics of North America	http://www.elsevier.com/wps/find/journaldescription.cws_home/623366/description#description
3281		Hematology	http://www.hematologyjournal.net/
3282	HEMODIAL INT	Hemodialysis International	http://www.wiley.com/bw/journal.asp?ref=1492-7535
3283	HEPAT MON	Hepatitis Monthly	http://www.doaj.org/doaj?func=openurl&issn=1735143X&genre=journal
3284	HEPATO-GASTROENTEROL	Hepato-gastroenterology	http://www.thieme.com/index.php?page=shop.ask&flypage=flypage.tpl&product_id=973&category_id=90&option=com_virtuemart&Itemid=53
3285	HEPATOL INT	Hepatology International	http://www.springer.com/medicine/internal/journal/12072
3286	HEPATOL RES	Hepatology Research	http://www.wiley.com/bw/journal.asp?ref=1386-6346
3287		Hepatology	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1527-3350
3288		Hernia	http://www.springerlink.com/openurl.asp?genre=journal&issn=1265-4906
3289	HEROIN ADDICT RELAT CLIN PROB	Heroin Addiction and Related Clinical Problems	http://www.europad.org/journal.asp
3290		Herz	http://www.docguide.com/journals/herz?tsid=5
3291		Herz Kreislauf	http://cirrie.buffalo.edu/database/journals/332/
3292	HIGH ALT MED BIOL	High Altitude Medicine & Biology	http://www.liebertpub.com/products/product.aspx?pid=65
3293	HIP INT	Hip International	http://www.hip-int.com/public/HIP/default.aspx
3294		Hippokratia	http://www.hippokratia.gr/index.php/hippo
3295		Histopathology	http://www.wiley.com/bw/journal.asp?ref=0309-0167
3296	HIV CLIN TRIALS	Hiv Clinical Trials	http://www.thomasland.com/
3297	HIV MED	Hiv Medicine	http://www.wiley.com/bw/journal.asp?ref=1464-2662
3298		Hno	http://www.springer.com/medicine/otorhinolaryngology/journal/106
3299		Homeopathy	http://www.elsevier.com/wps/find/journaldescription.cws_home/623042/description#description
3300	HONG KONG J DERMATOL VENEREOL	Hong Kong Journal of Dermatology & Venereology	http://www.medicine.org.hk/hksdv/journal.htm
3301	HONG KONG J EMERG MED	Hong Kong Journal of Emergency Medicine	http://www.hkcem.com/html/publications/
3302	HONG KONG J PAEDIATR	Hong Kong Journal of Paediatrics	http://hkjpaed.org/
3303	HORM-INT J ENDOCRINOL METAB	Hormones-international Journal of Endocrinology and Metabolism	http://hkjpaed.org/
3304	HOSP MED	Hospital Medicine	http://www.bjhm.co.uk/
3305	HOSP PHARM	Hospital Pharmacy	http://www.thomasland.com/hospitalpharmacy.html
3306	HOSP PRACT	Hospital Practice	https://hospitalpracticemed.com/
3307	HUM BIOL	Human Biology	http://wsupress.wayne.edu/journals/humanbio
3308	HUM PATHOL	Human Pathology	http://www.humanpathol.com/
3309	HUM REPROD	Human Reproduction	http://humrep.oxfordjournals.org/
3310	HUM REPROD UPDATE	Human Reproduction Update	http://humupd.oxfordjournals.org/
3311	HYPERTENS PREGNANCY	Hypertension in Pregnancy	http://informahealthcare.com/hip
3312	HYPERTENS RES	Hypertension Research	http://www.nature.com/hr/index.html
3313		Hypertension	http://hyper.ahajournals.org/
3314	IEEE ENG MED BIOL MAG	IEEE Engineering in Medicine and Biology Magazine	http://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=5335698
3315	IMPLANT DENT	Implant Dentistry	http://journals.lww.com/implantdent/pages/default.aspx
3316		Implantologie	http://impl.quintessenz.de/index.php?jid=impl&doc=autorenrichtlinien_impl&new_language=en
3317		in Vivo	http://iv.iiarjournals.org/site/misc/policy.xhtml
3318	INDIAN J DERMATOL VENEREOL LE	Indian Journal of Dermatology Venereology & Leprology	http://www.ijdvl.com/
3319	INDIAN J HEMATOL BLOOD TRANSF	Indian Journal of Hematology and Blood Transfusion	http://www.springer.com/medicine/internal/journal/12288
3320	INDIAN J MED RES	Indian Journal of Medical Research	http://www.icmr.nic.in/ijmr/ijmr.htm
3321	INDIAN J OPHTHALMOL	Indian Journal of Ophthalmology	http://www.ijo.in/
3322	INDIAN J ORTHOP	Indian Journal of Orthopaedics	http://www.ijoonline.com/
3323	INDIAN J OTOLARYNGOL HEAD NEC	Indian Journal of Otolaryngology and Head & Neck Surgery	http://www.springer.com/medicine/otorhinolaryngology/journal/12070
3324	INDIAN J PEDIATR	Indian Journal of Pediatrics	http://www.springerlink.com/content/120545/
3325	INDIAN J SURG	Indian Journal of Surgery	http://www.springer.com/medicine/surgery/journal/12262
