21384	2	18
21632	2	18
21690	2	18
21800	2	18
21823	2	18
21886	2	18
21935	2	18
21955	2	18
21976	2	18
22142	2	18
22182	2	18
22203	2	18
22252	2	18
22301	2	18
22386	2	18
22586	2	18
22763	2	18
22934	2	18
22992	2	18
23023	2	18
23112	2	18
23132	2	18
23133	2	18
23136	2	18
23139	2	18
23218	2	18
23294	2	18
23349	2	18
23519	2	18
23590	2	18
23592	2	18
23782	2	18
23783	2	18
23785	2	18
23856	2	18
23879	2	18
23941	2	18
23983	2	18
24069	2	18
24107	2	18
24149	2	18
24185	2	18
24283	2	18
24337	2	18
24429	2	18
24619	2	18
24658	2	18
24753	2	18
24782	2	18
24944	2	18
25091	2	18
25156	2	18
25255	2	18
25276	2	18
25366	2	18
25377	2	18
25416	2	18
25446	2	18
25487	2	18
25634	2	18
25665	2	18
25696	2	18
25818	2	18
25855	2	18
25856	2	18
25893	2	18
25999	2	18
26048	2	18
26179	2	18
26273	2	18
26357	2	18
26579	2	18
26702	2	18
26786	2	18
26910	2	18
26949	2	18
27028	2	18
27060	2	18
27183	2	18
27225	2	18
27241	2	18
27321	2	18
27342	2	18
27518	2	18
27557	2	18
27563	2	18
27611	2	18
27612	2	18
27641	2	18
27813	2	18
27818	2	18
27944	2	18
27996	2	18
28024	2	18
28045	2	18
28134	2	18
28174	2	18
28183	2	18
28263	2	18
28266	2	18
28353	2	18
28468	2	18
28469	2	18
28761	2	18
28850	2	18
28860	2	18
28875	2	18
28963	2	18
29034	2	18
29051	2	18
29061	2	18
29098	2	18
29107	2	18
29167	2	18
29285	2	18
29307	2	18
29663	2	18
29741	2	18
30049	2	18
30085	2	18
30097	2	18
30126	2	18
30166	2	18
30287	2	18
30317	2	18
30332	2	18
30356	2	18
30388	2	18
30400	2	18
30493	2	18
30594	2	18
30663	2	18
30861	2	18
30932	2	18
30999	2	18
31166	2	18
31229	2	18
31243	2	18
31425	2	18
31470	2	18
31529	2	18
31539	2	18
31572	2	18
31672	2	18
31821	2	18
31874	2	18
31904	2	18
31934	2	18
31993	2	18
32078	2	18
32108	2	18
32300	2	18
32336	2	18
32449	2	18
32457	2	18
32464	2	18
32551	2	18
32751	2	18
32952	2	18
33045	2	18
33547	2	18
33589	2	18
33734	2	18
33832	2	18
33967	2	18
34003	2	18
34179	2	18
34284	2	18
34379	2	18
34511	2	18
34605	2	18
34668	2	18
34743	2	18
34885	2	18
35087	2	18
35110	2	18
35208	2	18
35212	2	18
35246	2	18
35266	2	18
35388	2	18
35441	2	18
35473	2	18
35519	2	18
35556	2	18
35722	2	18
35819	2	18
35875	2	18
35881	2	18
35941	2	18
36052	2	18
36315	2	18
36319	2	18
36349	2	18
36430	2	18
36564	2	18
36595	2	18
36657	2	18
36724	2	18
36782	2	18
36823	2	18
36849	2	18
36912	2	18
36916	2	18
36951	2	18
36985	2	18
37180	2	18
37197	2	18
37306	2	18
37328	2	18
37402	2	18
37437	2	18
37449	2	18
37468	2	18
37479	2	18
37779	2	18
37953	2	18
38138	2	18
38316	2	18
38422	2	18
38632	2	18
38633	2	18
38654	2	18
38669	2	18
38690	2	18
38698	2	18
38907	2	18
38930	2	18
38973	2	18
38988	2	18
39028	2	18
39037	2	18
39059	2	18
39072	2	18
39073	2	18
39077	2	18
39098	2	18
39152	2	18
39160	2	18
39207	2	18
39359	2	18
39550	2	18
39635	2	18
39653	2	18
39829	2	18
40046	2	18
40163	2	18
40199	2	18
40268	2	18
40336	2	18
40369	2	18
40377	2	18
40378	2	18
40540	2	18
40545	2	18
40562	2	18
40570	2	18
40898	2	18
40923	2	18
41093	2	18
41173	2	18
41178	2	18
41230	2	18
41234	2	18
41248	2	18
41332	2	18
41382	2	18
41405	2	18
41425	2	18
41449	2	18
41454	2	18
41456	2	18
41587	2	18
41618	2	18
41667	2	18
41678	2	18
41691	2	18
41714	2	18
41717	2	18
41734	2	18
41791	2	18
41832	2	18
41840	2	18
41854	2	18
41855	2	18
41970	2	18
41975	2	18
41979	2	18
42009	2	18
42020	2	18
42029	2	18
42048	2	18
42071	2	18
42107	2	18
42151	2	18
42158	2	18
42195	2	18
42205	2	18
42206	2	18
42233	2	18
42237	2	18
42251	2	18
42311	2	18
42375	2	18
42407	2	18
42458	2	18
42671	2	18
42673	2	18
42694	2	18
42739	2	18
42805	2	18
43047	2	18
43127	2	18
43161	2	18
43245	2	18
43316	2	18
43324	2	18
43405	2	18
43429	2	18
43471	2	18
43532	2	18
43536	2	18
43541	2	18
43574	2	18
43609	2	18
43622	2	18
43748	2	18
43816	2	18
43866	2	18
43880	2	18
43888	2	18
43907	2	18
43962	2	18
43973	2	18
44008	2	18
44022	2	18
44066	2	18
44116	2	18
44134	2	18
44169	2	18
44221	2	18
44265	2	18
44290	2	18
44322	2	18
44559	2	18
44598	2	18
44609	2	18
44637	2	18
44655	2	18
44671	2	18
44707	2	18
44722	2	18
44757	2	18
44824	2	18
44848	2	18
44886	2	18
44984	2	18
44995	2	18
45080	2	18
45176	2	18
45264	2	18
45345	2	18
45347	2	18
45393	2	18
45466	2	18
45484	2	18
45667	2	18
45714	2	18
45719	2	18
45725	2	18
45753	2	18
45776	2	18
45800	2	18
45909	2	18
46037	2	18
46061	2	18
46134	2	18
46279	2	18
46391	2	18
46428	2	18
46482	2	18
46528	2	18
46657	2	18
46695	2	18
47006	2	18
47153	2	18
47379	2	18
47486	2	18
47648	2	18
47661	2	18
47710	2	18
47855	2	18
47873	2	18
48036	2	18
48153	2	18
48513	2	18
48609	2	18
48623	2	18
48784	2	18
48903	2	18
48950	2	18
49017	2	18
49027	2	18
49210	2	18
49233	2	18
49266	2	18
49328	2	18
49475	2	18
49660	2	18
49661	2	18
49685	2	18
49722	2	18
49832	2	18
49834	2	18
49978	2	18
50021	2	18
50159	2	18
50215	2	18
50228	2	18
50510	2	18
51022	2	18
51080	2	18
51104	2	18
51200	2	18
51286	2	18
51344	2	18
51347	2	18
51475	2	18
51573	2	18
51610	2	18
51625	2	18
51634	2	18
51686	2	18
51741	2	18
51783	2	18
51787	2	18
51800	2	18
51817	2	18
51893	2	18
51934	2	18
51947	2	18
51978	2	18
52002	2	18
52032	2	18
52048	2	18
52058	2	18
52085	2	18
52086	2	18
52088	2	18
52106	2	18
52114	2	18
52209	2	18
52210	2	18
52301	2	18
52329	2	18
52381	2	18
52406	2	18
52464	2	18
52495	2	18
52504	2	18
52587	2	18
52613	2	18
52634	2	18
52643	2	18
52682	2	18
52691	2	18
52722	2	18
52738	2	18
52752	2	18
52758	2	18
52765	2	18
52832	2	18
52855	2	18
52888	2	18
52905	2	18
52937	2	18
52938	2	18
53032	2	18
53034	2	18
53086	2	18
53107	2	18
53193	2	18
53263	2	18
53286	2	18
53303	2	18
53338	2	18
53367	2	18
53382	2	18
53458	2	18
53491	2	18
53499	2	18
53506	2	18
53509	2	18
53513	2	18
53524	2	18
53534	2	18
53557	2	18
53588	2	18
53592	2	18
53599	2	18
53649	2	18
53666	2	18
53703	2	18
53710	2	18
53735	2	18
53755	2	18
53805	2	18
53895	2	18
53906	2	18
53908	2	18
53926	2	18
54000	2	18
54013	2	18
54021	2	18
54035	2	18
54045	2	18
54084	2	18
54098	2	18
54108	2	18
54177	2	18
54199	2	18
54213	2	18
54305	2	18
54359	2	18
54365	2	18
54562	2	18
54629	2	18
54630	2	18
54644	2	18
54656	2	18
54707	2	18
54712	2	18
54777	2	18
54802	2	18
54897	2	18
54924	2	18
54939	2	18
54973	2	18
55003	2	18
55041	2	18
55047	2	18
55093	2	18
55222	2	18
55228	2	18
55253	2	18
55364	2	18
55387	2	18
55423	2	18
55446	2	18
55450	2	18
55530	2	18
55576	2	18
55580	2	18
55590	2	18
55656	2	18
55700	2	18
55712	2	18
55777	2	18
55874	2	18
55963	2	18
56008	2	18
56062	2	18
56115	2	18
56166	2	18
56209	2	18
56218	2	18
56271	2	18
56272	2	18
56294	2	18
56305	2	18
56346	2	18
56377	2	18
56441	2	18
56442	2	18
56464	2	18
56494	2	18
56560	2	18
56567	2	18
56623	2	18
56649	2	18
56707	2	18
56709	2	18
56765	2	18
56824	2	18
56877	2	18
57099	2	18
57110	2	18
57122	2	18
57138	2	18
57178	2	18
57231	2	18
57251	2	18
57274	2	18
57275	2	18
57315	2	18
57403	2	18
57421	2	18
57526	2	18
57586	2	18
57624	2	18
57668	2	18
57683	2	18
57843	2	18
57855	2	18
57936	2	18
57949	2	18
57994	2	18
58147	2	18
58272	2	18
58299	2	18
58300	2	18
58362	2	18
58384	2	18
58437	2	18
58439	2	18
58456	2	18
58566	2	18
58581	2	18
58605	2	18
58619	2	18
58656	2	18
58658	2	18
58667	2	18
58746	2	18
58763	2	18
58764	2	18
58845	2	18
58892	2	18
58962	2	18
58982	2	18
59016	2	18
59085	2	18
59090	2	18
59139	2	18
59170	2	18
59210	2	18
59228	2	18
59247	2	18
59364	2	18
59395	2	18
59437	2	18
59459	2	18
59469	2	18
59503	2	18
59515	2	18
59682	2	18
59685	2	18
59699	2	18
59763	2	18
59788	2	18
59793	2	18
59830	2	18
59917	2	18
59938	2	18
59943	2	18
60064	2	18
60084	2	18
60195	2	18
60331	2	18
60349	2	18
60370	2	18
60405	2	18
60414	2	18
60415	2	18
60442	2	18
60506	2	18
60531	2	18
60553	2	18
60653	2	18
60654	2	18
60684	2	18
60703	2	18
60732	2	18
60765	2	18
60770	2	18
60779	2	18
60860	2	18
60863	2	18
60894	2	18
60949	2	18
60961	2	18
60980	2	18
61019	2	18
61036	2	18
61079	2	18
61123	2	18
61136	2	18
61138	2	18
61153	2	18
61158	2	18
61171	2	18
61200	2	18
61216	2	18
61228	2	18
61264	2	18
61371	2	18
61384	2	18
61471	2	18
61531	2	18
61544	2	18
61607	2	18
61613	2	18
61633	2	18
61695	2	18
61872	2	18
61879	2	18
61898	2	18
61932	2	18
61989	2	18
62025	2	18
62035	2	18
62185	2	18
62219	2	18
62289	2	18
62337	2	18
62341	2	18
62447	2	18
62501	2	18
62785	2	18
62803	2	18
62828	2	18
62939	2	18
62969	2	18
63097	2	18
63128	2	18
63154	2	18
63166	2	18
63180	2	18
63276	2	18
63357	2	18
63417	2	18
63544	2	18
63570	2	18
63607	2	18
63836	2	18
63886	2	18
63952	2	18
64108	2	18
64116	2	18
64388	2	18
64415	2	18
64465	2	18
64486	2	18
64543	2	18
64590	2	18
64715	2	18
64723	2	18
64774	2	18
64804	2	18
64889	2	18
64903	2	18
65011	2	18
65042	2	18
65078	2	18
65112	2	18
65178	2	18
65197	2	18
65205	2	18
65242	2	18
65355	2	18
65394	2	18
65419	2	18
65428	2	18
65438	2	18
65469	2	18
65483	2	18
65512	2	18
65514	2	18
65583	2	18
65622	2	18
65623	2	18
65659	2	18
65829	2	18
65859	2	18
65870	2	18
65898	2	18
65936	2	18
66096	2	18
66201	2	18
66267	2	18
66281	2	18
66362	2	18
66384	2	18
66426	2	18
66492	2	18
66517	2	18
66555	2	18
66584	2	18
66628	2	18
66646	2	18
66783	2	18
66856	2	18
66881	2	18
66901	2	18
66903	2	18
66951	2	18
66977	2	18
66981	2	18
66984	2	18
67053	2	18
67056	2	18
67058	2	18
67257	2	18
67434	2	18
67456	2	18
67461	2	18
67502	2	18
67567	2	18
67618	2	18
67671	2	18
67782	2	18
67876	2	18
67889	2	18
67933	2	18
67955	2	18
67962	2	18
68036	2	18
68074	2	18
68310	2	18
68380	2	18
68458	2	18
68506	2	18
68517	2	18
68566	2	18
68584	2	18
68687	2	18
68868	2	18
69001	2	18
69094	2	18
69107	2	18
69163	2	18
69264	2	18
69474	2	18
69502	2	18
69528	2	18
69688	2	18
69711	2	18
69726	2	18
69908	2	18
69922	2	18
69981	2	18
70016	2	18
70054	2	18
70063	2	18
70167	2	18
70177	2	18
70192	2	18
70199	2	18
70230	2	18
70329	2	18
70364	2	18
70372	2	18
70424	2	18
70594	2	18
70642	2	18
70644	2	18
70696	2	18
70701	2	18
70778	2	18
70810	2	18
70831	2	18
70904	2	18
70949	2	18
71019	2	18
71113	2	18
71160	2	18
71177	2	18
71214	2	18
71309	2	18
71318	2	18
71329	2	18
71364	2	18
71432	2	18
71458	2	18
71521	2	18
71547	2	18
71671	2	18
71673	2	18
71696	2	18
71703	2	18
71883	2	18
72033	2	18
72140	2	18
72147	2	18
72306	2	18
72345	2	18
72402	2	18
72459	2	18
72694	2	18
72789	2	18
72806	2	18
72922	2	18
72978	2	18
73011	2	18
73062	2	18
73178	2	18
73279	2	18
73364	2	18
73397	2	18
73402	2	18
73406	2	18
73412	2	18
73421	2	18
73483	2	18
73509	2	18
73522	2	18
73558	2	18
73609	2	18
73651	2	18
73665	2	18
73672	2	18
73776	2	18
73818	2	18
73824	2	18
73873	2	18
73947	2	18
74043	2	18
74056	2	18
74068	2	18
74097	2	18
74141	2	18
74263	2	18
74281	2	18
74288	2	18
74323	2	18
74344	2	18
74372	2	18
74517	2	18
74575	2	18
74646	2	18
74714	2	18
74911	2	18
74921	2	18
75001	2	18
75186	2	18
75220	2	18
75245	2	18
75257	2	18
75338	2	18
75342	2	18
75547	2	18
75550	2	18
75557	2	18
75639	2	18
75663	2	18
75754	2	18
75775	2	18
75820	2	18
75989	2	18
76065	2	18
76168	2	18
76197	2	18
76250	2	18
76310	2	18
76404	2	18
76408	2	18
76420	2	18
76421	2	18
76427	2	18
76448	2	18
76473	2	18
76525	2	18
76560	2	18
76618	2	18
76671	2	18
76694	2	18
76758	2	18
76899	2	18
76964	2	18
76972	2	18
76988	2	18
77011	2	18
77025	2	18
77045	2	18
77210	2	18
77231	2	18
77297	2	18
77301	2	18
77339	2	18
77352	2	18
77355	2	18
77505	2	18
77541	2	18
77614	2	18
77685	2	18
77755	2	18
77757	2	18
77812	2	18
77857	2	18
77933	2	18
78078	2	18
78296	2	18
78368	2	18
78401	2	18
78426	2	18
78481	2	18
78500	2	18
78544	2	18
78608	2	18
78618	2	18
78768	2	18
78938	2	18
79034	2	18
79089	2	18
79123	2	18
79191	2	18
79263	2	18
79296	2	18
79312	2	18
79367	2	18
79452	2	18
79514	2	18
79539	2	18
79564	2	18
79570	2	18
79705	2	18
79765	2	18
79767	2	18
79813	2	18
79853	2	18
79865	2	18
80072	2	18
80111	2	18
80162	2	18
80166	2	18
80239	2	18
80255	2	18
80285	2	18
80294	2	18
80324	2	18
80369	2	18
80388	2	18
80413	2	18
80473	2	18
80488	2	18
80553	2	18
80701	2	18
80766	2	18
80913	2	18
80932	2	18
80994	2	18
80995	2	18
81024	2	18
81053	2	18
81062	2	18
81110	2	18
81194	2	18
81198	2	18
81283	2	18
81380	2	18
81407	2	18
81790	2	18
81830	2	18
81844	2	18
81932	2	18
82063	2	18
82091	2	18
82092	2	18
82118	2	18
82239	2	18
82312	2	18
82387	2	18
82419	2	18
82424	2	18
82502	2	18
82566	2	18
82569	2	18
82609	2	18
82614	2	18
82653	2	18
82688	2	18
82796	2	18
82828	2	18
82882	2	18
83035	2	18
83114	2	18
83148	2	18
83152	2	18
83159	2	18
83237	2	18
83243	2	18
83281	2	18
83302	2	18
83394	2	18
83416	2	18
83454	2	18
83556	2	18
83583	2	18
83605	2	18
83612	2	18
83656	2	18
83662	2	18
83663	2	18
83670	2	18
83745	2	18
83937	2	18
83991	2	18
84074	2	18
84082	2	18
84129	2	18
84171	2	18
84419	2	18
84444	2	18
84467	2	18
84494	2	18
84498	2	18
84561	2	18
84625	2	18
84683	2	18
84754	2	18
84756	2	18
84781	2	18
84826	2	18
85000	2	18
85018	2	18
85078	2	18
85118	2	18
85123	2	18
85133	2	18
85146	2	18
85203	2	18
85241	2	18
85279	2	18
85380	2	18
85446	2	18
85537	2	18
85645	2	18
85666	2	18
85712	2	18
85780	2	18
85786	2	18
86069	2	18
86142	2	18
86163	2	18
86220	2	18
86242	2	18
86257	2	18
86388	2	18
86445	2	18
86473	2	18
86512	2	18
86547	2	18
86582	2	18
86700	2	18
86789	2	18
87036	2	18
87065	2	18
87068	2	18
87091	2	18
87186	2	18
87193	2	18
87258	2	18
87387	2	18
87400	2	18
87422	2	18
87528	2	18
87562	2	18
87688	2	18
87699	2	18
87721	2	18
87723	2	18
87832	2	18
87852	2	18
87900	2	18
87962	2	18
88002	2	18
88011	2	18
88118	2	18
88214	2	18
88237	2	18
88295	2	18
88354	2	18
88482	2	18
88496	2	18
88562	2	18
88693	2	18
88704	2	18
88737	2	18
88746	2	18
88804	2	18
88808	2	18
88877	2	18
88942	2	18
88948	2	18
89009	2	18
89018	2	18
89019	2	18
89063	2	18
89121	2	18
89146	2	18
89181	2	18
89397	2	18
89405	2	18
89505	2	18
89562	2	18
89572	2	18
89589	2	18
89682	2	18
89727	2	18
89798	2	18
89831	2	18
89925	2	18
89987	2	18
90067	2	18
90111	2	18
90132	2	18
90143	2	18
90150	2	18
90180	2	18
90215	2	18
90231	2	18
90244	2	18
90420	2	18
90448	2	18
90470	2	18
90517	2	18
90571	2	18
90747	2	18
90907	2	18
90949	2	18
90987	2	18
91015	2	18
91042	2	18
91132	2	18
91133	2	18
91200	2	18
91213	2	18
91214	2	18
91245	2	18
91287	2	18
91317	2	18
91334	2	18
91339	2	18
91360	2	18
91373	2	18
91420	2	18
91486	2	18
91493	2	18
91563	2	18
91582	2	18
91599	2	18
91687	2	18
91695	2	18
91783	2	18
91806	2	18
91808	2	18
91891	2	18
91936	2	18
92022	2	18
92024	2	18
92100	2	18
92118	2	18
92122	2	18
92214	2	18
92263	2	18
92276	2	18
92348	2	18
92352	2	18
92368	2	18
92459	2	18
92488	2	18
92533	2	18
92577	2	18
92655	2	18
92755	2	18
92822	2	18
92827	2	18
92859	2	18
92869	2	18
93012	2	18
93108	2	18
93111	2	18
93228	2	18
93251	2	18
93277	2	18
93310	2	18
93464	2	18
93494	2	18
93527	2	18
93689	2	18
93690	2	18
93700	2	18
93795	2	18
93884	2	18
93895	2	18
93945	2	18
93946	2	18
93955	2	18
93993	2	18
94032	2	18
94042	2	18
94188	2	18
94190	2	18
94330	2	18
94367	2	18
94381	2	18
94411	2	18
94476	2	18
94516	2	18
94544	2	18
94546	2	18
94550	2	18
94615	2	18
94934	2	18
95016	2	18
95042	2	18
95106	2	18
95179	2	18
95222	2	18
95246	2	18
95270	2	18
95297	2	18
95319	2	18
95453	2	18
95478	2	18
95524	2	18
95535	2	18
95625	2	18
95710	2	18
95769	2	18
95870	2	18
95883	2	18
95944	2	18
95959	2	18
96156	2	18
96174	2	18
96197	2	18
96386	2	18
96445	2	18
96499	2	18
96569	2	18
96586	2	18
96634	2	18
96820	2	18
96935	2	18
96938	2	18
97045	2	18
97058	2	18
97099	2	18
97197	2	18
97212	2	18
97251	2	18
97254	2	18
97434	2	18
97533	2	18
97544	2	18
97560	2	18
97622	2	18
97664	2	18
97690	2	18
97882	2	18
97902	2	18
97959	2	18
97968	2	18
98000	2	18
98009	2	18
98160	2	18
98208	2	18
98281	2	18
98305	2	18
98310	2	18
98556	2	18
98603	2	18
98631	2	18
98651	2	18
98660	2	18
98678	2	18
98726	2	18
98768	2	18
98822	2	18
98856	2	18
98861	2	18
99026	2	18
99043	2	18
99096	2	18
99097	2	18
99099	2	18
99346	2	18
99403	2	18
99433	2	18
99453	2	18
99654	2	18
99704	2	18
99758	2	18
99802	2	18
99831	2	18
99832	2	18
99840	2	18
99888	2	18
99895	2	18
99900	2	18
99962	2	18
99973	2	18
100087	2	18
100111	2	18
100137	2	18
100166	2	18
100263	2	18
100276	2	18
100414	2	18
100431	2	18
100469	2	18
100488	2	18
100505	2	18
100508	2	18
100566	2	18
100631	2	18
100646	2	18
100690	2	18
100735	2	18
100873	2	18
100995	2	18
100998	2	18
101030	2	18
101065	2	18
101110	2	18
101214	2	18
101373	2	18
101374	2	18
101447	2	18
101464	2	18
101611	2	18
101652	2	18
101671	2	18
101737	2	18
101782	2	18
101788	2	18
101999	2	18
102058	2	18
102065	2	18
102105	2	18
102159	2	18
102221	2	18
102321	2	18
102464	2	18
102501	2	18
102513	2	18
102536	2	18
102571	2	18
102586	2	18
102647	2	18
102873	2	18
102969	2	18
103035	2	18
103037	2	18
103062	2	18
103105	2	18
103200	2	18
103207	2	18
103340	2	18
103369	2	18
103374	2	18
103468	2	18
103507	2	18
103577	2	18
103609	2	18
103625	2	18
103730	2	18
103796	2	18
103845	2	18
103954	2	18
103985	2	18
104094	2	18
104147	2	18
104234	2	18
104242	2	18
104311	2	18
104353	2	18
104375	2	18
104377	2	18
104428	2	18
104440	2	18
104454	2	18
104554	2	18
104657	2	18
104676	2	18
104719	2	18
104812	2	18
104884	2	18
104949	2	18
104982	2	18
105069	2	18
105070	2	18
105128	2	18
105168	2	18
105331	2	18
105361	2	18
105418	2	18
105544	2	18
105552	2	18
105642	2	18
105646	2	18
105834	2	18
105869	2	18
105909	2	18
105918	2	18
105921	2	18
106026	2	18
106149	2	18
106158	2	18
106184	2	18
106187	2	18
106299	2	18
106339	2	18
106454	2	18
106710	2	18
106795	2	18
106810	2	18
106909	2	18
107040	2	18
107084	2	18
107174	2	18
107251	2	18
107282	2	18
107417	2	18
107432	2	18
107557	2	18
107563	2	18
107639	2	18
107746	2	18
107794	2	18
107810	2	18
107900	2	18
108033	2	18
108062	2	18
108072	2	18
108192	2	18
108301	2	18
108326	2	18
108328	2	18
108402	2	18
108451	2	18
108472	2	18
108506	2	18
108544	2	18
108552	2	18
108554	2	18
108612	2	18
108654	2	18
108689	2	18
108802	2	18
108852	2	18
108962	2	18
109018	2	18
109178	2	18
109250	2	18
109310	2	18
109318	2	18
109339	2	18
109398	2	18
109420	2	18
109479	2	18
109536	2	18
109620	2	18
109638	2	18
109675	2	18
109849	2	18
109859	2	18
109872	2	18
109930	2	18
109968	2	18
110025	2	18
110064	2	18
110100	2	18
110224	2	18
110278	2	18
110294	2	18
110503	2	18
110518	2	18
110541	2	18
110563	2	18
110635	2	18
110868	2	18
110905	2	18
110940	2	18
110960	2	18
110975	2	18
110980	2	18
110989	2	18
110997	2	18
111004	2	18
111022	2	18
111039	2	18
111095	2	18
111181	2	18
111329	2	18
111389	2	18
111452	2	18
111454	2	18
111493	2	18
111524	2	18
111537	2	18
111577	2	18
111640	2	18
111654	2	18
111673	2	18
111708	2	18
111756	2	18
111762	2	18
111848	2	18
111870	2	18
111881	2	18
111922	2	18
111968	2	18
111982	2	18
112009	2	18
112010	2	18
112176	2	18
112236	2	18
112246	2	18
112296	2	18
112314	2	18
112330	2	18
112418	2	18
112451	2	18
112453	2	18
112461	2	18
112486	2	18
112545	2	18
112629	2	18
112712	2	18
112713	2	18
112759	2	18
112760	2	18
112878	2	18
112931	2	18
113122	2	18
113203	2	18
113259	2	18
113263	2	18
113280	2	18
113296	2	18
113373	2	18
113443	2	18
113538	2	18
113692	2	18
113757	2	18
113774	2	18
113826	2	18
113942	2	18
113980	2	18
114008	2	18
114036	2	18
114077	2	18
114100	2	18
114226	2	18
114235	2	18
114439	2	18
114461	2	18
114468	2	18
114548	2	18
114560	2	18
