5733	65363
5733	97383
5733	99161
5733	106047
5733	339381
5733	406487
5733	759346
5733	761491
5733	819396
5733	820217
5733	2195938
5733	3734688
5733	4321168
5733	4533457
218028	226
176825	470
221729	470
115507	518
130293	1118
48659	1397
133053	1903
48659	2010
34834	2474
182926	3189
115507	3929
133053	4573
223417	4693
130293	8858
28515	12839
66975	13204
115507	16442
34565	16522
124920	17327
34565	25596
28515	30714
241627	33708
34834	34304
34565	34565
18630	36436
34834	36597
86102	36967
174252	45217
35368	45618
112618	48163
48659	48665
48659	50201
27976	51549
86102	53384
145684	53451
103121	56039
129755	56039
177657	57035
11579	58693
80777	59425
34834	59638
94450	61290
112618	62974
86102	64324
10296	64461
179593	64561
218028	66783
27976	66897
34565	67920
221729	68499
146330	68671
119218	68679
245265	68679
11579	68819
124920	70097
112492	71001
27976	71637
118739	71860
181869	72226
106771	72489
220242	72489
77550	74221
48659	74291
103121	76812
34834	77180
223417	78419
118739	78439
27976	78751
229948	79164
115507	79904
103121	80247
124156	80247
80777	80777
130293	81176
179593	81574
11579	82818
118739	82831
146330	83235
86102	84625
179593	84925
182606	84925
146744	85567
86102	86102
232045	86278
47102	87019
18630	87160
86102	87160
77550	87470
131549	87470
245265	87794
86102	89822
104914	89832
129755	89832
112618	90095
119218	90935
128608	90935
91578	91578
112618	91587
112618	95151
131549	96242
18630	96700
10296	97047
77483	97047
80777	98641
104070	98753
109781	99324
70407	100634
118076	101106
86102	101140
150863	101526
86102	101636
182926	102512
104070	102535
118739	103780
10710	104339
57882	104363
112492	104363
119218	104363
128608	104363
245265	104363
223417	104749
86102	104941
112492	105470
103121	105726
118076	107943
10296	110692
115507	110732
90246	110979
118739	110979
130293	111696
220242	112556
80777	113681
150863	114134
146744	114558
48659	114746
242438	114748
103121	114948
115507	115507
47102	115784
48659	116043
77550	116403
131549	116403
119218	116488
135956	116649
70407	117142
66285	117295
130027	117763
86102	121523
34565	123286
28515	123361
103121	124068
103121	124156
218028	124488
10296	126171
35368	126557
127246	126682
223417	126775
134046	127244
86102	127621
86102	128526
57882	128608
34834	128753
129755	128922
133053	129132
182926	129593
34834	129712
86102	130147
182606	130374
48659	130617
34834	130926
10710	130945
131549	131549
123027	132811
131279	132811
132959	132959
104070	133653
109781	134000
104070	134048
135375	135375
124920	135385
118739	136155
18630	136191
18630	136456
48659	137217
135375	137506
18630	138340
145684	141891
110732	143938
135956	143938
182606	145089
182926	145300
48110	145375
110732	146573
66285	146744
34834	146848
109496	147697
106771	148162
103121	149392
229295	149480
146744	149811
103121	150093
95956	150261
109496	150728
214591	150728
240108	151247
104070	151349
112618	151481
220242	151928
34565	152077
10296	152153
28515	152180
244153	156234
35368	157182
150863	158374
13207	159224
109781	159267
113091	159774
135956	159885
135956	160000
244153	160371
34834	160475
113091	160475
77483	160766
104914	161741
10710	162187
241861	162511
66285	162645
146744	162645
34565	163049
110732	163197
34565	164317
218028	164328
10296	165018
48659	165882
220242	167070
244153	168122
127246	168260
241627	168260
146744	168417
95956	168456
112618	168700
104914	169441
173793	170247
182926	170654
133053	172798
229948	173837
11579	174217
119218	174575
127666	175597
104070	176827
130293	177118
229948	177285
103121	177743
223417	177743
223417	177896
178284	178718
215553	178718
48659	179215
48110	179674
34565	179848
48659	181152
146744	181518
34834	181618
104070	182188
223417	182250
179593	182276
34565	182959
48659	183643
130027	184094
34834	184102
91578	185385
121150	186410
223417	186896
178284	187132
86102	187382
13207	187402
34565	188225
104070	189149
240108	189933
94450	191247
216741	193051
181869	193474
10296	195278
245265	195349
103121	195534
128608	196543
80777	196901
28515	197118
131549	197400
66285	197621
146744	197621
127246	198651
104914	199744
77483	199943
145684	200396
113091	201468
104914	201791
123027	202489
131279	202489
182606	202673
48110	202703
104914	202703
110732	202918
119218	203384
245265	203384
242459	203558
77649	203749
229295	203865
104914	205296
10710	205307
110732	206427
240108	207255
241861	208062
11579	208383
173793	208638
135956	210477
135956	210783
228365	212381
145684	212799
181869	213044
213575	213190
118076	213365
70407	213716
127666	214022
113091	214257
244153	214325
109496	214591
213575	214596
